30	0.01	1e-05	0.073201	0.083333	0.065266	0.24353	0.030042	4.6468	0.17723	0.21037	65.49
30	0.01	0.0001	0.073201	0.083333	0.065266	0.24353	0.030042	4.6468	0.17723	0.21037	31.757
30	0.1	1e-06	0.062553	0.068983	0.05722	0.21599	0.01742	4.6226	0.1585	0.19597	106.6
30	0.1	1e-05	0.072585	0.082807	0.064609	0.24394	0.029493	4.6564	0.17579	0.21037	144.36
30	0.1	0.0001	0.073201	0.083333	0.065266	0.24353	0.030042	4.6468	0.17723	0.21037	317.88
10	0.001	1e-06	0.4401	0.42054	0.46158	0.22927	0.21989	1.8995	0.53846	0.59487	1.5709
10	0.001	1e-05	0.4059	0.33271	0.52038	0.17285	0.11451	1.6614	0.48718	0.54359	0.46395
10	0.001	0.0001	0.4299	0.3282	0.62289	0.15665	0.11843	1.4436	0.50256	0.53333	0.44475
10	0.01	1e-06	0.41274	0.38729	0.44179	0.17507	0.17582	1.8201	0.47692	0.51795	3.9179
10	0.01	1e-05	0.47406	0.43993	0.51392	0.25739	0.25855	1.8608	0.5641	0.62051	1.1227
10	0.01	0.0001	0.4059	0.33271	0.52038	0.17285	0.11451	1.6614	0.48718	0.54359	0.46628
10	0.1	1e-06	0.44337	0.43766	0.44924	0.25637	0.23408	2.0181	0.52308	0.56923	15.222
10	0.1	1e-05	0.43133	0.42064	0.44257	0.24122	0.2139	2.0039	0.50256	0.55897	6.7256
10	0.1	0.0001	0.4691	0.39301	0.58173	0.28977	0.21701	1.6739	0.5641	0.62564	1.858
20	0.001	1e-06	0.44205	0.42312	0.46276	0.24405	0.22313	1.8996	0.54359	0.60513	1.1028
20	0.001	1e-05	0.42913	0.35759	0.53646	0.20233	0.1559	1.7146	0.51282	0.5641	0.50848
20	0.001	0.0001	0.4299	0.3282	0.62289	0.15665	0.11843	1.4436	0.50256	0.53333	0.43012
20	0.01	1e-06	0.42057	0.39565	0.44884	0.1896	0.18765	1.8234	0.48718	0.52821	1.9153
20	0.01	1e-05	0.43892	0.424	0.45492	0.23723	0.22156	1.9169	0.54872	0.60513	1.4485
20	0.01	0.0001	0.42913	0.35759	0.53646	0.20233	0.1559	1.7146	0.51282	0.5641	0.4336
20	0.1	1e-06	0.42302	0.43378	0.41278	0.23818	0.21708	2.1016	0.49231	0.55385	9.2673
20	0.1	1e-05	0.43591	0.42817	0.44394	0.253	0.22236	2.0193	0.50256	0.5641	6.0693
20	0.1	0.0001	0.46125	0.40749	0.53136	0.26968	0.22446	1.8061	0.5641	0.62564	0.96746
30	0.001	1e-06	0.39828	0.39731	0.39926	0.22093	0.17528	2.0472	0.47692	0.58462	0.75871
30	0.001	1e-05	0.43691	0.36386	0.54665	0.20704	0.16717	1.7116	0.51795	0.56923	0.44622
30	0.001	0.0001	0.4299	0.3282	0.62289	0.15665	0.11843	1.4436	0.50256	0.53333	0.40283
30	0.01	1e-06	0.42057	0.39565	0.44884	0.1896	0.18765	1.8234	0.48718	0.52821	0.99708
30	0.01	1e-05	0.39828	0.39731	0.39926	0.22093	0.17528	2.0472	0.47692	0.58462	0.72161
30	0.01	0.0001	0.43691	0.36386	0.54665	0.20704	0.16717	1.7116	0.51795	0.56923	0.3821
30	0.1	1e-06	0.44453	0.44144	0.44767	0.27191	0.23739	2.0387	0.51282	0.57436	20.465
30	0.1	1e-05	0.44288	0.4209	0.46727	0.24951	0.2221	1.9562	0.50256	0.5641	6.2812
30	0.1	0.0001	0.46536	0.3871	0.5833	0.28062	0.2088	1.6112	0.56923	0.62051	2.5191
10	0.001	1e-06	0.42735	0.46867	0.39272	0.25096	0.19413	2.0405	0.53962	0.60755	0.91806
10	0.001	1e-05	0.38167	0.34196	0.43181	0.16082	0.042489	1.6952	0.44528	0.55472	0.87833
10	0.001	0.0001	0.40005	0.3438	0.47829	0.15542	0.048742	1.5651	0.46415	0.54717	0.68018
10	0.01	1e-06	0.48979	0.46071	0.52279	0.22008	0.22997	1.6674	0.56981	0.60377	2.044
10	0.01	1e-05	0.43569	0.48783	0.39362	0.29857	0.21246	2.0958	0.55849	0.61132	0.97388
10	0.01	0.0001	0.38167	0.34196	0.43181	0.16082	0.042489	1.6952	0.44528	0.55472	0.97456
10	0.1	1e-06	0.42972	0.44442	0.41596	0.18307	0.17723	1.9254	0.53585	0.58113	6.1728
10	0.1	1e-05	0.46655	0.47656	0.45694	0.20868	0.22608	1.8336	0.58113	0.61509	5.6039
10	0.1	0.0001	0.41368	0.48384	0.36129	0.26823	0.19532	2.1674	0.5283	0.62642	6.7325
20	0.001	1e-06	0.47218	0.53163	0.4247	0.29282	0.26499	2.0926	0.6	0.63019	1.6868
20	0.001	1e-05	0.37241	0.34283	0.40758	0.17299	0.042189	1.7662	0.43019	0.56226	0.7074
20	0.001	0.0001	0.40005	0.3438	0.47829	0.15542	0.048742	1.5651	0.46415	0.54717	0.67101
20	0.01	1e-06	0.47436	0.41948	0.54576	0.20109	0.18009	1.4617	0.53585	0.58491	2.8464
20	0.01	1e-05	0.44651	0.48758	0.41182	0.23404	0.21972	2.0308	0.57736	0.60755	1.5344
20	0.01	0.0001	0.37241	0.34283	0.40758	0.17299	0.042189	1.7662	0.43019	0.56226	0.72864
20	0.1	1e-06	0.44549	0.44254	0.44848	0.18478	0.18514	1.8356	0.55849	0.58868	15.751
20	0.1	1e-05	0.45138	0.46425	0.4392	0.19791	0.20652	1.8598	0.56604	0.60377	8.0318
20	0.1	0.0001	0.46276	0.54399	0.40263	0.31958	0.26407	2.1672	0.57358	0.64906	6.2109
30	0.001	1e-06	0.45156	0.47549	0.42992	0.22148	0.21494	1.9617	0.58113	0.61132	1.7207
30	0.001	1e-05	0.37472	0.34795	0.40596	0.1803	0.050017	1.7856	0.43396	0.57358	1.2878
30	0.001	0.0001	0.40005	0.3438	0.47829	0.15542	0.048742	1.5651	0.46415	0.54717	0.66961
30	0.01	1e-06	0.46813	0.41263	0.54089	0.18893	0.16886	1.4504	0.5283	0.58113	1.7943
30	0.01	1e-05	0.45156	0.47549	0.42992	0.22148	0.21494	1.9617	0.58113	0.61132	1.8971
30	0.01	0.0001	0.37472	0.34795	0.40596	0.1803	0.050017	1.7856	0.43396	0.57358	1.0592
30	0.1	1e-06	0.44176	0.43356	0.45028	0.17412	0.17496	1.7967	0.55094	0.58491	10.498
30	0.1	1e-05	0.44065	0.46364	0.41983	0.21404	0.19905	1.8676	0.53585	0.58113	7.0132
30	0.1	0.0001	0.46335	0.55	0.40029	0.28941	0.26749	2.1925	0.57736	0.66038	6.5332
10	0.001	1e-06	0.37404	0.32332	0.44364	0.59821	0.32653	3.6513	0.52727	0.55152	0.96529
10	0.001	1e-05	0.22862	0.18355	0.30303	0.47614	0.16522	3.5308	0.41818	0.4303	0.75442
10	0.001	0.0001	0.22862	0.18182	0.30788	0.47772	0.16457	3.5098	0.41818	0.4303	0.48154
10	0.01	1e-06	0.51802	0.4837	0.55758	0.70339	0.48434	3.7913	0.66061	0.67879	5.7682
10	0.01	1e-05	0.39317	0.34296	0.46061	0.61568	0.34756	3.6754	0.55758	0.58182	5.1037
10	0.01	0.0001	0.22862	0.18355	0.30303	0.47614	0.16522	3.5308	0.41818	0.4303	0.59175
10	0.1	1e-06	0.4686	0.42644	0.52	0.67982	0.43043	3.7779	0.62424	0.6303	42.443
10	0.1	1e-05	0.61625	0.57292	0.66667	0.75848	0.58931	3.76	0.74545	0.75152	4.6375
10	0.1	0.0001	0.40409	0.36372	0.45455	0.61885	0.36079	3.7274	0.58788	0.59394	10.449
20	0.001	1e-06	0.35634	0.31897	0.40364	0.58243	0.30929	3.7131	0.54545	0.55152	0.69879
20	0.001	1e-05	0.23081	0.18875	0.29697	0.47356	0.16883	3.5659	0.41818	0.4303	0.60447
20	0.001	0.0001	0.22862	0.18182	0.30788	0.47772	0.16457	3.5098	0.41818	0.4303	0.47038
20	0.01	1e-06	0.62565	0.60022	0.65333	0.7779	0.60024	3.8545	0.76364	0.77576	6.5487
20	0.01	1e-05	0.35003	0.30035	0.41939	0.57592	0.3003	3.6399	0.51515	0.53333	0.73685
20	0.01	0.0001	0.23081	0.18875	0.29697	0.47356	0.16883	3.5659	0.41818	0.4303	0.51638
20	0.1	1e-06	0.48695	0.45784	0.52	0.67709	0.45137	3.8078	0.66061	0.66667	16.757
20	0.1	1e-05	0.56144	0.51093	0.62303	0.73696	0.52995	3.7403	0.66667	0.69091	8.5907
20	0.1	0.0001	0.4485	0.41284	0.49091	0.65988	0.40938	3.7838	0.65455	0.66667	15.141
30	0.001	1e-06	0.35021	0.30999	0.40242	0.57077	0.30214	3.6944	0.50909	0.52727	1.5365
30	0.001	1e-05	0.23124	0.18934	0.29697	0.47802	0.16938	3.5877	0.41818	0.43636	0.64365
30	0.001	0.0001	0.22862	0.18182	0.30788	0.47772	0.16457	3.5098	0.41818	0.4303	0.46896
30	0.01	1e-06	0.63709	0.60021	0.67879	0.78117	0.61197	3.814	0.72727	0.75152	7.026
30	0.01	1e-05	0.36364	0.31956	0.42182	0.57895	0.31619	3.6606	0.52121	0.53333	0.92112
30	0.01	0.0001	0.23124	0.18934	0.29697	0.47802	0.16938	3.5877	0.41818	0.43636	0.57475
30	0.1	1e-06	0.47104	0.43219	0.51758	0.65433	0.43339	3.7575	0.59394	0.61212	23.697
30	0.1	1e-05	0.61303	0.57553	0.65576	0.76073	0.58615	3.7719	0.72727	0.72727	8.1152
30	0.1	0.0001	0.4234	0.37725	0.48242	0.63353	0.38105	3.7214	0.61212	0.61818	9.4206
10	0.001	1e-06	0.68948	0.65214	0.73135	0.0014048	-0.019571	0.62243	0.68316	0.78116	13.518
10	0.001	1e-05	0.66767	0.64489	0.69213	0.0078324	-0.041834	0.67761	0.65366	0.78116	20.129
10	0.001	0.0001	0.70767	0.64032	0.79084	0.027663	-0.070661	0.4836	0.68792	0.78116	13.172
10	0.01	1e-06	0.81729	0.83519	0.80015	0.31934	0.48723	0.80249	0.86394	0.86394	68.8
10	0.01	1e-05	0.68948	0.65214	0.73135	0.0014048	-0.019571	0.62243	0.68316	0.78116	14.732
10	0.01	0.0001	0.66767	0.64489	0.69213	0.0078324	-0.041834	0.67761	0.65366	0.78116	19.379
10	0.1	1e-06	0.74367	0.68192	0.81772	0.022951	0.093143	0.52903	0.75452	0.78116	30.782
10	0.1	1e-05	0.81864	0.84051	0.79787	0.32958	0.49529	0.81165	0.86584	0.86584	70.012
10	0.1	0.0001	0.69027	0.65234	0.73289	0.0013057	-0.01892	0.6201	0.68411	0.78116	13.139
20	0.001	1e-06	0.68976	0.6557	0.72755	0.00016153	-0.0070892	0.63622	0.68696	0.78116	19.228
20	0.001	1e-05	0.70471	0.6403	0.78353	0.026103	-0.069677	0.49816	0.68506	0.78116	13.402
20	0.001	0.0001	0.70767	0.64032	0.79084	0.027663	-0.070661	0.4836	0.68792	0.78116	12.974
20	0.01	1e-06	0.7447	0.68059	0.82215	0.021395	0.089051	0.51799	0.75452	0.78116	16.677
20	0.01	1e-05	0.68635	0.65411	0.72195	0.00053844	-0.012429	0.64298	0.68221	0.78116	25.366
20	0.01	0.0001	0.70471	0.6403	0.78353	0.026103	-0.069677	0.49816	0.68506	0.78116	12.111
20	0.1	1e-06	0.74367	0.68192	0.81772	0.022951	0.093143	0.52903	0.75452	0.78116	31.08
20	0.1	1e-05	0.7447	0.68059	0.82215	0.021395	0.089051	0.51799	0.75452	0.78116	16.669
20	0.1	0.0001	0.69333	0.65523	0.73613	0.00025925	-0.0088549	0.6201	0.68982	0.78116	16.659
30	0.001	1e-06	0.82365	0.83703	0.8107	0.32886	0.50006	0.79148	0.8687	0.8687	34.645
30	0.001	1e-05	0.70237	0.63977	0.77856	0.027298	-0.071151	0.50674	0.68221	0.78116	13.46
30	0.001	0.0001	0.70767	0.64032	0.79084	0.027663	-0.070661	0.4836	0.68792	0.78116	12.952
30	0.01	1e-06	0.74655	0.68114	0.82586	0.022668	0.091768	0.51239	0.75642	0.78116	16.69
30	0.01	1e-05	0.82365	0.83703	0.8107	0.32886	0.50006	0.79148	0.8687	0.8687	35.419
30	0.01	0.0001	0.70237	0.63977	0.77856	0.027298	-0.071151	0.50674	0.68221	0.78116	13.644
30	0.1	1e-06	0.70284	0.65921	0.75264	0.00010336	0.0051307	0.59866	0.70219	0.78116	26.919
30	0.1	1e-05	0.74655	0.68114	0.82586	0.022668	0.091768	0.51239	0.75642	0.78116	16.519
30	0.1	0.0001	0.82529	0.84137	0.80982	0.33755	0.50758	0.79781	0.8706	0.8706	33.542
10	0.001	1e-06	0.7096	0.73592	0.68509	0.094565	0.20601	0.83066	0.75642	0.78116	12.624
10	0.001	1e-05	0.62438	0.72328	0.54927	0.17786	0.13085	1	0.68126	0.78116	13.103
10	0.001	0.0001	0.58215	0.67433	0.51213	0.039221	0.03307	0.99995	0.59182	0.78116	12.793
10	0.01	1e-06	0.70595	0.66828	0.74812	0.0040855	0.036361	0.62476	0.71265	0.78116	14.399
10	0.01	1e-05	0.7096	0.73592	0.68509	0.094565	0.20601	0.83066	0.75642	0.78116	13.869
10	0.01	0.0001	0.62438	0.72328	0.54927	0.17786	0.13085	1	0.68126	0.78116	13.458
10	0.1	1e-06	0.69149	0.63301	0.76187	0.070432	-0.096115	0.52353	0.66318	0.78116	35.783
10	0.1	1e-05	0.94309	0.94079	0.94541	0.70053	0.83293	0.75277	0.96099	0.96099	14.732
10	0.1	0.0001	0.71016	0.73707	0.68515	0.096575	0.20861	0.83207	0.75737	0.78116	13.864
20	0.001	1e-06	0.94786	0.95634	0.93953	0.72889	0.85019	0.7768	0.9648	0.9648	16.537
20	0.001	1e-05	0.62808	0.7274	0.55262	0.17656	0.13915	0.99971	0.68696	0.78116	13.023
20	0.001	0.0001	0.58215	0.67433	0.51213	0.039221	0.03307	0.99995	0.59182	0.78116	13.098
20	0.01	1e-06	0.94191	0.9373	0.94655	0.69478	0.82863	0.74742	0.96004	0.96004	14.018
20	0.01	1e-05	0.94786	0.95634	0.93953	0.72889	0.85019	0.7768	0.9648	0.9648	15.604
20	0.01	0.0001	0.62808	0.7274	0.55262	0.17656	0.13915	0.99971	0.68696	0.78116	13.533
20	0.1	1e-06	0.94621	0.96004	0.93276	0.72972	0.84705	0.78827	0.96384	0.96384	27.357
20	0.1	1e-05	0.94447	0.94139	0.94757	0.70586	0.83671	0.75099	0.96194	0.96194	14.965
20	0.1	0.0001	0.94646	0.95569	0.9374	0.72404	0.8464	0.77846	0.96384	0.96384	16.652
30	0.001	1e-06	0.94786	0.95634	0.93953	0.72889	0.85019	0.7768	0.9648	0.9648	16.106
30	0.001	1e-05	0.62144	0.71987	0.54668	0.16574	0.12403	0.99999	0.6765	0.78116	11.906
30	0.001	0.0001	0.58215	0.67433	0.51213	0.039221	0.03307	0.99995	0.59182	0.78116	13.131
30	0.01	1e-06	0.70853	0.66904	0.75298	0.0047094	0.039299	0.61776	0.71551	0.78116	17.005
30	0.01	1e-05	0.94786	0.95634	0.93953	0.72889	0.85019	0.7768	0.9648	0.9648	16.02
30	0.01	0.0001	0.62144	0.71987	0.54668	0.16574	0.12403	0.99999	0.6765	0.78116	12.656
30	0.1	1e-06	0.79309	0.65838	0.99711	0.0013444	0.0034937	0.019941	0.78116	0.78116	31.865
30	0.1	1e-05	0.70093	0.67137	0.73322	0.0061869	0.045308	0.65624	0.71075	0.78116	13.989
30	0.1	0.0001	0.94786	0.95634	0.93953	0.72889	0.85019	0.7768	0.9648	0.9648	15.583
