M	S	R	C	V	1
M	S	R	C	V	1
100	1	0.01	0.55926	0.020934	0.54342	0.99593	3491.8
150	0.01	1e-05	0.55926	0.020934	0.54342	0.99593	292.41
150	0.01	0.0001	0.55926	0.020934	0.54342	0.99593	583.06
150	0.01	0.001	0.55926	0.020934	0.54342	0.99593	872.28
150	0.01	0.01	0.55926	0.020934	0.54342	0.99593	1160.8
150	0.1	1e-05	0.55926	0.020934	0.54342	0.99593	1454.3
150	0.1	0.0001	0.55926	0.020934	0.54342	0.99593	1746.4
150	0.1	0.001	0.55926	0.020934	0.54342	0.99593	2038.2
150	0.1	0.01	0.55926	0.020934	0.54342	0.99593	2329.1
150	1	1e-05	0.55926	0.020934	0.54342	0.99593	2622.2
150	1	0.0001	0.55926	0.020934	0.54342	0.99593	2915.5
150	1	0.001	0.55926	0.020934	0.54342	0.99593	3208.3
150	1	0.01	0.55926	0.020934	0.54342	0.99593	3499
200	0.01	1e-05	0.55926	0.020934	0.54342	0.99593	291.73
200	0.01	0.0001	0.55926	0.020934	0.54342	0.99593	582.6
200	0.01	0.001	0.55926	0.020934	0.54342	0.99593	871.99
200	0.01	0.01	0.55926	0.020934	0.54342	0.99593	1162.3
200	0.1	1e-05	0.55926	0.020934	0.54342	0.99593	1454.9
200	0.1	0.0001	0.55926	0.020934	0.54342	0.99593	1747.7
200	0.1	0.001	0.55926	0.020934	0.54342	0.99593	2039.2
200	0.1	0.01	0.55926	0.020934	0.54342	0.99593	2329.3
200	1	1e-05	0.55926	0.020934	0.54342	0.99593	2622.6
200	1	0.0001	0.55926	0.020934	0.54342	0.99593	2915
200	1	0.001	0.55926	0.020934	0.54342	0.99593	3208.2
200	1	0.01	0.55926	0.020934	0.54342	0.99593	3499.6
250	0.01	1e-05	0.55926	0.020934	0.54342	0.99593	291.94
250	0.01	0.0001	0.55926	0.020934	0.54342	0.99593	582.37
250	0.01	0.001	0.55926	0.020934	0.54342	0.99593	871.34
250	0.01	0.01	0.55926	0.020934	0.54342	0.99593	1160.9
250	0.1	1e-05	0.55926	0.020934	0.54342	0.99593	1454.4
250	0.1	0.0001	0.55926	0.020934	0.54342	0.99593	1746.9
250	0.1	0.001	0.55926	0.020934	0.54342	0.99593	2037.7
